Date,Open,High,Low,Close,Adj Close,Volume
2016-08-05,57.889999,58.230000,57.610001,58.200001,57.745106,9289700
2016-08-08,59.000000,59.139999,58.119999,58.740002,58.280880,7626600
2016-08-09,59.029999,59.459999,58.740002,58.889999,58.429710,9308600
2016-08-10,59.410000,59.500000,58.320000,58.509998,58.052673,9393500
2016-08-11,58.820000,59.950001,58.700001,59.700001,59.233379,15741200
2016-08-12,61.900002,63.380001,60.630001,63.040001,62.547276,35643600
2016-08-15,63.110001,63.500000,62.130001,62.980000,62.487736,14332600
2016-08-16,62.889999,62.990002,62.410000,62.599998,62.110710,7191300
2016-08-17,62.599998,62.740002,60.660000,61.150002,60.672043,14880300
2016-08-18,61.060001,62.200001,60.820000,62.099998,61.614613,8292100
2016-08-19,62.070000,62.730000,61.799999,62.259998,61.773365,7289000
2016-08-22,62.450001,62.610001,61.709999,62.520000,62.031334,6118700
2016-08-23,63.040001,63.320000,62.730000,62.910000,62.533310,8494100
2016-08-24,63.130001,63.160000,61.650002,61.939999,61.569115,7461200
2016-08-25,61.959999,61.990002,60.759998,61.529999,61.161575,10150800
2016-08-26,61.689999,62.380001,61.200001,62.029999,61.658577,7500600
2016-08-29,62.279999,62.529999,61.889999,61.990002,61.618820,6848800
2016-08-30,61.910000,62.240002,61.459999,61.630001,61.260975,7138600
2016-08-31,61.750000,61.919998,61.160000,61.340000,60.972710,9713600
2016-09-01,61.389999,63.380001,61.340000,63.150002,62.771873,10712300
2016-09-02,63.279999,63.349998,61.820000,62.529999,62.155582,8078700
2016-09-06,62.750000,63.119999,62.430000,63.119999,62.742046,7670300
2016-09-07,62.919998,63.230000,61.830002,62.189999,61.817616,9949700
2016-09-08,62.130001,62.740002,61.419998,62.639999,62.264927,7872500
2016-09-09,61.950001,62.299999,59.000000,59.520000,59.163605,17444000
2016-09-12,58.730000,60.869999,57.320000,60.750000,60.386242,14956500
2016-09-13,60.599998,61.299999,59.529999,59.869999,59.511509,11794200
2016-09-14,60.009998,60.599998,59.509998,60.400002,60.038338,7976200
2016-09-15,60.500000,62.759998,60.360001,62.689999,62.314625,12880300
2016-09-16,62.910000,63.250000,62.119999,62.840000,62.463730,22561100
2016-09-19,63.500000,65.260002,63.209999,63.669998,63.288754,10407000
2016-09-20,64.400002,64.400002,62.740002,63.090000,62.712231,8277800
2016-09-21,63.279999,64.980003,63.270000,64.860001,64.471642,8405300
2016-09-22,65.239998,65.440002,64.650002,65.019997,64.630669,7718300
2016-09-23,65.099998,65.290001,64.660004,64.949997,64.561096,6903300
2016-09-26,64.209999,64.599998,63.529999,64.339996,63.954739,5751000
2016-09-27,64.089996,66.639999,64.059998,66.540001,66.141571,10068800
2016-09-28,66.639999,66.830002,65.930000,66.779999,66.380135,7994700
2016-09-29,66.669998,67.610001,66.050003,67.400002,66.996437,8417100
2016-09-30,67.769997,69.190002,67.370003,68.519997,68.109711,10748300
2016-10-03,68.519997,69.510002,68.330002,68.449997,68.040131,6064900
2016-10-04,68.550003,69.699997,67.790001,68.300003,67.891045,7040600
2016-10-05,68.879997,69.580002,68.019997,68.230003,67.821465,7636000
2016-10-06,67.410004,67.830002,66.260002,67.339996,66.936783,9005300
2016-10-07,67.790001,67.970001,66.660004,66.849998,66.449715,7156500
2016-10-10,67.199997,67.559998,66.470001,67.099998,66.698212,7183200
2016-10-11,66.879997,66.980003,65.620003,66.129997,65.734016,9713500
2016-10-12,65.860001,66.779999,65.309998,66.430000,66.032227,10498000
2016-10-13,65.650002,65.800003,63.700001,65.349998,64.958702,9752900
2016-10-14,66.150002,66.599998,65.599998,65.989998,65.594872,8265900
2016-10-17,65.980003,66.599998,65.519997,65.610001,65.217140,4883200
2016-10-18,66.519997,66.989998,66.250000,66.610001,66.211143,6713500
2016-10-19,66.160004,66.779999,65.820000,66.470001,66.071999,4976500
2016-10-20,67.250000,67.949997,66.300003,67.730003,67.324448,7802100
2016-10-21,67.489998,67.660004,66.900002,67.540001,67.135590,6987700
2016-10-24,68.000000,70.790001,67.989998,70.709999,70.286606,8495900
2016-10-25,70.589996,72.300003,70.250000,71.870003,71.439659,9936500
2016-10-26,71.269997,72.949997,71.199997,72.160004,71.727921,8344800
2016-10-27,72.709999,72.849998,70.389999,70.680000,70.256783,9716600
2016-10-28,71.019997,72.099998,70.430000,70.559998,70.137497,7271400
2016-10-31,70.790001,71.629997,70.750000,71.160004,70.733910,6309700
2016-11-01,71.419998,71.809998,68.290001,69.050003,68.636543,11830600
2016-11-02,69.580002,70.519997,68.639999,68.760002,68.348289,7396200
2016-11-03,69.080002,69.139999,66.639999,67.959999,67.553070,7741600
2016-11-04,67.510002,68.730003,66.580002,67.570000,67.165398,8219500
2016-11-07,69.550003,71.720001,69.500000,71.269997,70.843246,12189500
2016-11-08,71.540001,71.769997,70.500000,71.160004,70.733910,10717500
2016-11-09,69.230003,70.900002,68.720001,69.959999,69.541100,11413300
2016-11-10,71.489998,71.500000,66.760002,67.769997,67.364204,21732000
2016-11-11,79.510002,88.769997,78.500000,87.970001,87.443253,54383600
2016-11-14,88.089996,88.190002,83.620003,83.639999,83.139191,33702100
2016-11-15,84.290001,87.449997,83.930000,86.190002,85.673912,15652300
2016-11-16,87.339996,92.559998,86.349998,91.629997,91.081337,24676400
2016-11-17,92.309998,94.790001,90.650002,92.389999,91.836784,20824700
2016-11-18,92.389999,94.330002,91.800003,93.360001,92.800980,14401500
2016-11-21,94.089996,94.349998,92.400002,92.980003,92.423264,10910900
2016-11-22,93.300003,93.739998,92.379997,93.650002,93.089256,8259200
2016-11-23,93.720001,95.250000,92.769997,93.970001,93.547188,11044000
2016-11-25,94.419998,95.099998,93.410004,94.160004,93.736328,4889100
2016-11-28,93.870003,94.739998,93.599998,94.110001,93.686546,6968400
2016-11-29,94.000000,94.440002,92.529999,93.250000,92.830421,11114200
2016-11-30,93.599998,94.160004,92.099998,92.199997,91.785141,11012500
2016-12-01,92.099998,92.169998,84.769997,87.639999,87.245659,25888100
2016-12-02,86.250000,88.800003,85.120003,88.449997,88.052017,11957300
2016-12-05,89.989998,92.610001,89.000000,91.879997,91.466583,15057100
2016-12-06,92.209999,93.730003,91.570000,93.389999,92.969788,12469900
2016-12-07,92.839996,95.300003,92.099998,95.070000,94.642227,12020100
2016-12-08,95.190002,96.620003,93.050003,93.480003,93.059380,9538600
2016-12-09,94.199997,94.269997,90.709999,91.820000,91.406845,9557800
2016-12-12,89.849998,89.949997,87.540001,89.589996,89.186882,15033300
2016-12-13,90.089996,92.290001,90.050003,91.169998,90.759766,9694900
2016-12-14,92.540001,97.110001,91.570000,96.449997,96.016014,24599500
2016-12-15,96.900002,99.940002,96.599998,98.709999,98.265846,18663700
2016-12-16,99.830002,100.699997,97.730003,100.410004,99.958206,26861700
2016-12-19,99.699997,102.449997,99.000000,101.629997,101.172707,18616400
2016-12-20,104.580002,106.129997,104.120003,105.169998,104.696777,21201400
2016-12-21,105.639999,105.949997,103.709999,105.830002,105.353806,14403400
2016-12-22,106.820000,108.870003,106.529999,107.110001,106.628052,17965300
2016-12-23,106.379997,109.839996,106.269997,109.779999,109.286034,16168700
2016-12-27,112.059998,117.360001,111.220001,117.320000,116.792107,29856800
2016-12-28,119.599998,119.930000,108.690002,109.250000,108.758415,57394100
2016-12-29,104.900002,111.489998,102.800003,111.430000,110.928612,54036800
2016-12-30,111.349998,111.919998,106.300003,106.739998,106.259720,30323300
2017-01-03,104.400002,106.370003,99.379997,102.010002,101.551003,37549900
2017-01-04,103.400002,105.500000,101.529999,104.389999,103.920296,29980500
2017-01-05,104.529999,105.820000,101.050003,101.739998,101.282211,24607400
2017-01-06,102.849998,104.250000,101.199997,103.099998,102.636093,20571400
2017-01-09,103.500000,108.000000,103.500000,107.279999,106.797295,22857700
2017-01-10,107.809998,109.190002,105.629997,106.470001,105.990936,22023000
2017-01-11,106.000000,106.199997,104.150002,105.160004,104.686829,13141600
2017-01-12,104.230003,104.699997,101.620003,103.440002,102.974571,15640400
2017-01-13,103.599998,105.000000,103.059998,103.430000,102.964615,11445500
2017-01-17,103.000000,103.199997,100.570000,101.110001,100.655052,14497600
2017-01-18,100.239998,103.230003,99.110001,102.949997,102.486771,16360600
2017-01-19,103.070000,106.459999,102.980003,105.160004,104.686829,16121800
2017-01-20,106.080002,106.800003,103.120003,104.010002,103.542000,12300600
2017-01-23,103.800003,105.900002,103.699997,105.089996,104.617134,9247600
2017-01-24,105.500000,107.580002,104.900002,107.330002,106.847069,10701300
2017-01-25,109.050003,109.300003,106.330002,107.790001,107.304985,13069000
2017-01-26,107.900002,109.949997,106.699997,109.650002,109.156624,11470000
2017-01-27,109.930000,111.889999,108.849998,111.769997,111.267082,11799900
2017-01-30,110.919998,111.010002,107.910004,110.019997,109.524948,12400100
2017-01-31,108.949997,110.050003,108.199997,109.180000,108.688736,9068900
2017-02-01,110.580002,114.120003,109.860001,113.949997,113.437279,14750100
2017-02-02,113.300003,115.739998,112.059998,115.389999,114.870796,12081000
2017-02-03,115.449997,115.900002,113.900002,114.379997,113.865334,9318600
2017-02-06,114.000000,117.330002,114.000000,117.309998,116.782158,12669200
2017-02-07,118.699997,120.919998,117.900002,119.129997,118.593964,18655600
2017-02-08,118.400002,119.309998,116.379997,118.610001,118.076302,11239500
2017-02-09,118.860001,119.059998,115.599998,116.379997,115.856331,21064200
2017-02-10,119.930000,120.699997,112.599998,113.620003,113.108765,41277300
2017-02-13,113.389999,113.980003,108.199997,108.379997,107.892326,29518100
2017-02-14,107.989998,110.150002,106.290001,108.779999,108.290535,21247300
2017-02-15,108.900002,109.800003,107.760002,109.000000,108.509552,9325500
2017-02-16,109.389999,109.440002,105.660004,107.250000,106.767418,16179400
2017-02-17,106.699997,107.410004,104.790001,107.230003,106.747520,14093500
2017-02-21,108.230003,111.230003,108.220001,111.070000,110.570229,13798800
2017-02-22,111.419998,111.800003,109.989998,110.760002,110.400787,10844300
2017-02-23,105.500000,106.389999,99.680000,100.489998,100.164085,39822200
2017-02-24,97.070000,102.000000,95.699997,101.459999,101.130943,25747600
2017-02-27,102.199997,105.019997,101.559998,104.410004,104.071381,17885000
2017-02-28,104.800003,105.199997,100.779999,101.480003,101.150879,15634000
2017-03-01,103.790001,104.370003,101.110001,102.790001,102.456635,12620100
2017-03-02,102.269997,102.839996,98.889999,99.000000,98.678925,18858300
2017-03-03,98.570000,98.769997,96.220001,98.430000,98.110779,21617300
2017-03-06,96.959999,98.099998,95.169998,97.669998,97.353241,22089200
2017-03-07,97.669998,99.529999,97.150002,98.739998,98.419777,15085000
2017-03-08,100.699997,101.300003,98.470001,98.559998,98.240349,15967800
2017-03-09,97.910004,99.449997,97.400002,98.540001,98.220421,11951500
2017-03-10,99.610001,100.089996,98.379997,99.120003,98.798538,12493500
2017-03-13,99.540001,102.250000,99.510002,101.849998,101.519691,19353400
2017-03-14,102.370003,102.750000,100.470001,101.779999,101.449905,13050400
2017-03-15,102.250000,102.989998,100.320000,102.550003,102.217415,15375900
2017-03-16,102.980003,103.830002,102.410004,103.809998,103.473320,13077500
2017-03-17,104.519997,106.120003,103.809998,106.070000,105.725990,27992200
2017-03-20,106.779999,109.610001,106.129997,109.449997,109.095032,18714200
2017-03-21,108.750000,109.959999,105.589996,105.910004,105.566513,22837100
2017-03-22,105.459999,108.260002,105.300003,108.070000,107.719513,15419100
2017-03-23,107.750000,108.559998,106.699997,107.089996,106.742683,13348500
2017-03-24,108.970001,109.290001,106.419998,107.470001,107.121452,10987500
2017-03-27,105.580002,108.410004,103.580002,108.250000,107.898926,12666100
2017-03-28,108.300003,108.889999,107.269997,107.690002,107.340736,10811100
2017-03-29,107.989998,108.489998,107.250000,107.339996,106.991867,8749800
2017-03-30,107.629997,110.000000,107.400002,109.400002,109.045197,13138300
2017-03-31,109.010002,109.889999,108.400002,108.930000,108.576714,11020200
2017-04-03,108.949997,109.650002,107.419998,108.379997,108.028496,11130800
2017-04-04,103.400002,104.419998,100.339996,100.779999,100.453156,31782000
2017-04-05,100.019997,102.370003,99.500000,100.029999,99.705582,18676200
2017-04-06,100.239998,101.250000,98.410004,100.760002,100.433220,15878000
2017-04-07,101.019997,101.730003,99.720001,100.330002,100.004616,10726700
2017-04-10,100.360001,100.629997,97.599998,97.769997,97.452904,18908300
2017-04-11,96.550003,98.900002,96.349998,98.120003,97.801781,15453700
2017-04-12,98.120003,98.699997,97.099998,97.309998,96.994408,10352300
2017-04-13,96.330002,97.209999,95.489998,95.489998,95.180298,12672300
2017-04-17,96.010002,99.239998,95.800003,99.230003,98.908180,12432300
2017-04-18,98.650002,99.540001,97.599998,99.290001,98.967987,9252900
2017-04-19,100.000000,100.980003,99.410004,99.680000,99.356712,9520700
2017-04-20,100.269997,101.449997,99.410004,101.260002,100.931602,10100400
2017-04-21,100.839996,101.790001,100.360001,101.680000,101.350227,8547400
2017-04-24,102.959999,103.480003,102.110001,102.949997,102.616112,9295500
2017-04-25,103.540001,105.330002,102.669998,104.739998,104.400307,9711000
2017-04-26,105.290001,105.389999,103.940002,104.019997,103.682640,8175100
2017-04-27,104.320000,105.980003,103.589996,105.639999,105.297394,7992500
2017-04-28,105.360001,105.639999,104.070000,104.300003,103.961739,8677600
2017-05-01,104.739998,106.849998,104.449997,106.639999,106.294151,7693300
2017-05-02,105.550003,105.599998,102.559998,103.480003,103.144394,15749300
2017-05-03,103.199997,104.639999,102.599998,104.250000,103.911896,8422600
2017-05-04,104.500000,104.949997,103.529999,103.849998,103.513199,5244700
2017-05-05,103.379997,104.150002,102.750000,103.860001,103.523170,5710700
2017-05-08,104.339996,104.400002,102.309998,102.769997,102.436699,9131000
2017-05-09,103.000000,104.930000,102.660004,102.940002,102.606140,21191800
2017-05-10,114.290001,121.820000,114.019997,121.290001,120.896637,53227400
2017-05-11,120.050003,130.429993,119.910004,126.500000,126.089729,48494800
2017-05-12,126.629997,129.600006,125.779999,127.889999,127.475227,24065500
2017-05-15,129.559998,134.410004,129.380005,134.309998,133.874420,27188500
2017-05-16,136.380005,137.440002,133.360001,136.809998,136.366287,28017500
2017-05-17,134.100006,134.860001,127.550003,127.720001,127.305779,31784200
2017-05-18,129.500000,133.429993,127.050003,133.070007,132.638428,28900800
2017-05-19,137.029999,138.220001,135.220001,136.000000,135.701691,25459300
2017-05-22,137.770004,139.479996,137.330002,138.899994,138.595322,20915200
2017-05-23,139.699997,139.789993,135.710007,137.029999,136.729431,17031200
2017-05-24,140.960007,141.070007,138.080002,138.570007,138.266068,20399900
2017-05-25,140.000000,140.029999,136.440002,138.259995,137.956726,15205700
2017-05-26,137.929993,145.279999,137.110001,141.839996,141.528885,19478500
2017-05-30,143.699997,146.289993,143.050003,144.869995,144.552216,24741300
2017-05-31,146.690002,147.000000,142.050003,144.350006,144.033386,22182900
2017-06-01,144.990005,145.029999,142.520004,144.360001,144.043365,12583500
2017-06-02,144.240005,145.300003,143.399994,143.639999,143.324921,12186400
2017-06-05,142.979996,148.529999,142.509995,148.009995,147.685364,20434400
2017-06-06,147.820007,149.690002,146.800003,147.339996,147.016815,18968200
2017-06-07,148.330002,149.880005,147.699997,149.119995,148.792923,15315300
2017-06-08,153.460007,160.000000,151.789993,159.940002,159.589188,28579300
2017-06-09,164.740005,168.500000,142.750000,149.600006,149.271866,92323200
2017-06-12,145.880005,151.699997,142.110001,149.970001,149.641052,42438300
2017-06-13,154.399994,154.770004,145.649994,151.399994,151.067917,41812600
2017-06-14,151.520004,154.059998,148.500000,151.720001,151.387222,29616000
2017-06-15,146.960007,153.600006,146.500000,152.369995,152.035782,24095600
2017-06-16,152.759995,154.699997,150.240005,151.619995,151.287430,23124000
2017-06-19,153.410004,157.529999,153.259995,157.320007,156.974945,19454400
2017-06-20,159.029999,161.740005,156.919998,157.089996,156.745422,27386100
2017-06-21,158.210007,159.619995,155.699997,159.470001,159.120224,17066300
2017-06-22,159.800003,160.339996,157.399994,158.369995,158.022614,11728300
2017-06-23,158.679993,159.320007,153.220001,153.830002,153.492599,27214700
2017-06-26,155.160004,156.600006,148.330002,152.149994,151.816254,26599000
2017-06-27,151.440002,151.789993,146.350006,146.580002,146.258499,24987300
2017-06-28,149.320007,151.940002,145.750000,151.750000,151.417145,24873700
2017-06-29,150.600006,150.720001,144.080002,146.679993,146.358261,26610600
2017-06-30,147.380005,147.929993,143.500000,144.559998,144.242920,18276500
2017-07-03,145.050003,145.649994,138.580002,139.330002,139.024384,17726800
2017-07-05,141.899994,144.220001,141.130005,143.050003,142.736221,20504700
2017-07-06,141.869995,145.380005,139.759995,143.479996,143.165283,18657100
2017-07-07,145.779999,147.500000,144.850006,146.759995,146.438095,16374300
2017-07-10,149.740005,154.000000,148.679993,153.699997,153.362869,23962300
2017-07-11,153.850006,156.190002,152.149994,155.880005,155.538101,18948900
2017-07-12,158.300003,163.000000,156.559998,162.509995,162.153549,28630200
2017-07-13,163.000000,166.300003,158.750000,160.630005,160.277664,34228300
2017-07-14,161.289993,165.009995,161.009995,164.949997,164.588196,23548700
2017-07-17,166.330002,167.500000,161.750000,164.250000,163.889740,23269800
2017-07-18,161.779999,166.550003,161.300003,165.960007,165.595993,19416000
2017-07-19,166.330002,167.399994,164.610001,165.100006,164.737885,17176100
2017-07-20,165.929993,167.509995,163.910004,167.500000,167.132614,17489900
2017-07-21,166.669998,169.300003,166.089996,168.100006,167.731293,16208300
2017-07-24,168.389999,168.779999,165.720001,166.149994,165.785553,16313100
2017-07-25,165.220001,165.929993,163.580002,165.350006,164.987320,12413900
2017-07-26,167.679993,169.929993,165.850006,167.259995,166.893127,16010100
2017-07-27,168.270004,168.740005,157.559998,161.740005,161.385239,19571400
2017-07-28,160.289993,165.380005,159.279999,164.389999,164.029419,12833700
2017-07-31,164.940002,166.399994,160.619995,162.509995,162.153549,13991800
2017-08-01,162.130005,164.559998,161.000000,164.490005,164.129211,10784600
2017-08-02,165.750000,165.910004,161.270004,164.389999,164.029419,11961100
2017-08-03,164.369995,166.630005,163.679993,166.479996,166.114822,11060500
2017-08-04,167.399994,170.070007,166.479996,167.210007,166.843246,14727400
2017-08-07,168.389999,172.369995,168.000000,172.350006,171.971970,17935300
2017-08-08,173.889999,174.559998,168.710007,170.300003,169.926453,18883400
2017-08-09,168.429993,172.210007,167.669998,172.110001,171.732483,13269600
2017-08-10,172.160004,172.660004,164.330002,164.740005,164.378647,33202200
2017-08-11,157.139999,159.000000,152.910004,155.960007,155.617920,37429900
2017-08-14,159.669998,168.550003,159.199997,168.399994,168.030624,31818000
2017-08-15,168.610001,169.669998,165.589996,166.979996,166.613739,19113300
2017-08-16,167.589996,168.539993,163.839996,165.149994,164.787766,14915800
2017-08-17,164.809998,165.500000,161.380005,161.470001,161.115829,13136100
2017-08-18,163.669998,164.360001,159.639999,161.500000,161.145767,15030100
2017-08-21,162.490005,162.949997,157.369995,159.149994,158.800919,15591800
2017-08-22,160.490005,162.789993,159.710007,162.550003,162.336258,11261400
2017-08-23,161.199997,166.250000,160.850006,165.800003,165.581985,14488000
2017-08-24,167.100006,167.279999,164.119995,165.190002,164.972794,11742500
2017-08-25,166.169998,166.580002,163.550003,163.809998,163.594604,8930000
2017-08-28,164.580002,165.100006,162.330002,164.970001,164.753082,9737400
2017-08-29,162.589996,165.580002,162.259995,164.699997,164.483429,8102400
2017-08-30,165.500000,166.130005,164.270004,165.679993,165.462143,9610000
2017-08-31,166.500000,169.600006,166.199997,169.440002,169.217194,15317100
2017-09-01,169.949997,171.899994,169.600006,170.460007,170.235870,11135800
2017-09-05,168.380005,168.580002,163.559998,165.910004,165.691849,17384100
2017-09-06,167.240005,167.800003,164.399994,165.809998,165.591980,9941800
2017-09-07,166.490005,167.889999,164.949997,166.580002,166.360962,8821700
2017-09-08,166.110001,166.710007,162.710007,163.690002,163.474762,12471400
2017-09-11,165.539993,169.429993,165.320007,169.000000,168.777771,14186100
2017-09-12,170.000000,170.000000,166.970001,169.610001,169.386978,10287200
2017-09-13,168.589996,171.539993,167.279999,170.369995,170.145966,14524000
2017-09-14,168.789993,172.559998,167.800003,169.399994,169.177246,12842800
2017-09-15,172.860001,180.110001,172.649994,180.110001,179.873169,34119800
2017-09-18,185.139999,191.199997,184.860001,187.550003,187.303375,42111500
2017-09-19,185.509995,189.850006,184.619995,187.350006,187.103668,21857000
2017-09-20,187.500000,189.419998,184.210007,185.839996,185.595627,18123000
2017-09-21,181.639999,182.699997,177.610001,180.759995,180.522308,26890000
2017-09-22,180.300003,182.309998,178.600006,179.000000,178.764633,12280800
2017-09-25,177.750000,177.800003,170.160004,171.000000,170.775162,21864500
2017-09-26,176.449997,178.679993,170.350006,171.960007,171.733902,28140500
2017-09-27,175.619995,176.270004,172.750000,175.729996,175.498917,17843000
2017-09-28,176.020004,176.179993,173.759995,175.679993,175.448990,10881100
2017-09-29,179.080002,179.729996,177.250000,178.770004,178.534943,15477300
2017-10-02,180.800003,181.979996,177.000000,179.000000,178.764633,12587000
2017-10-03,179.250000,180.580002,177.580002,179.369995,179.134140,9758300
2017-10-04,179.619995,181.770004,178.139999,180.869995,180.632156,10696200
2017-10-05,181.860001,182.000000,179.559998,180.770004,180.532303,10934100
2017-10-06,179.649994,181.839996,179.000000,181.300003,181.061615,7970000
2017-10-09,182.789993,186.729996,182.029999,185.389999,185.146225,14087300
2017-10-10,191.429993,192.949997,187.259995,188.929993,188.681564,24371900
2017-10-11,189.600006,191.000000,187.740005,190.940002,190.688934,13237700
2017-10-12,191.080002,193.089996,189.929993,191.029999,190.778809,13207300
2017-10-13,193.550003,195.000000,191.649994,194.589996,194.334122,15718200
2017-10-16,195.800003,198.050003,193.240005,197.929993,197.669724,14416000
2017-10-17,197.089996,198.899994,196.350006,197.750000,197.489975,11964900
2017-10-18,198.110001,198.139999,193.320007,197.580002,197.320190,14182900
2017-10-19,194.440002,198.000000,192.449997,197.800003,197.539917,14269300
2017-10-20,198.490005,199.589996,196.539993,196.899994,196.641083,11290500
2017-10-23,197.779999,198.850006,195.800003,196.619995,196.361465,10717400
2017-10-24,196.990005,198.750000,195.940002,198.679993,198.418747,10181100
2017-10-25,197.080002,199.220001,191.169998,193.660004,193.405350,20704000
2017-10-26,194.779999,196.160004,193.809998,195.690002,195.432678,8068600
2017-10-27,197.800003,201.869995,196.750000,201.860001,201.594559,14304800
2017-10-30,201.860001,206.089996,201.220001,203.839996,203.571960,12601400
2017-10-31,205.130005,207.889999,204.899994,206.809998,206.538055,10297700
2017-11-01,209.350006,209.970001,204.600006,207.199997,206.927536,12564400
2017-11-02,206.000000,207.809998,203.649994,205.940002,205.669205,8557700
2017-11-03,207.199997,208.690002,205.339996,208.690002,208.415604,8841000
2017-11-06,207.199997,209.979996,206.699997,209.630005,209.354355,9748600
2017-11-07,210.550003,212.899994,210.059998,212.029999,211.751205,10692500
2017-11-08,211.850006,212.000000,207.240005,209.160004,208.884964,13074700
2017-11-09,205.270004,206.330002,200.369995,205.320007,205.050034,24464100
2017-11-10,213.080002,218.669998,211.630005,216.139999,215.855804,31331400
2017-11-13,216.139999,217.169998,212.009995,212.630005,212.350403,14559400
2017-11-14,213.000000,214.800003,211.229996,214.179993,213.898361,13232300
2017-11-15,211.949997,212.000000,207.800003,209.979996,209.703888,12548700
2017-11-16,212.979996,214.199997,211.250000,211.610001,211.331757,11044200
2017-11-17,213.919998,215.350006,210.750000,211.360001,211.082077,12891600
2017-11-20,211.990005,214.570007,210.500000,214.080002,213.798492,9902500
2017-11-21,215.690002,216.520004,214.399994,216.050003,215.765915,9979400
